hand_number,player_id,pot_size,player_chips,player_state
217,2,30,4210,OUT
217,3,30,3790,IN
217,4,30,5160,OUT
218,0,100,5430,OUT
218,1,100,6410,OUT
218,2,100,4210,OUT
218,3,100,3810,IN
218,4,100,5140,OUT
219,0,30,5440,IN
219,1,30,6410,OUT
219,2,30,4210,OUT
219,3,30,3810,OUT
219,4,30,5130,OUT
220,0,440,5300,OUT
220,1,440,6630,IN
220,2,440,4210,OUT
220,3,440,3730,OUT
220,4,440,5130,OUT
221,0,110,5300,OUT
221,1,110,6620,OUT
221,2,110,4190,OUT
221,3,110,3760,IN
221,4,110,5130,OUT
222,0,30,5300,OUT
222,1,30,6620,OUT
222,2,30,4180,OUT
222,3,30,3770,IN
222,4,30,5130,OUT
223,0,30,5300,OUT
223,1,30,6620,OUT
223,2,30,4180,OUT
223,3,30,3760,OUT
223,4,30,5140,IN
224,0,250,5280,OUT
224,1,250,6540,OUT
224,2,250,4180,OUT
224,3,250,3870,IN
224,4,250,5130,OUT
225,0,30,5270,OUT
225,1,30,6550,IN
225,2,30,4180,OUT
225,3,30,3870,OUT
225,4,30,5130,OUT
226,0,770,4970,OUT
226,1,770,6540,OUT
226,2,770,4570,IN
226,3,770,3790,OUT
226,4,770,5130,OUT
227,0,450,4970,OUT
227,1,450,6540,OUT
227,2,450,4560,OUT
227,3,450,3610,OUT
227,4,450,5320,IN
228,0,240,4970,OUT
228,1,240,6460,OUT
228,2,240,4560,OUT
228,3,240,3710,IN
228,4,240,5300,OUT
229,0,250,4950,OUT
229,1,250,6460,OUT
229,2,250,4480,OUT
229,3,250,3820,IN
229,4,250,5290,OUT
230,0,30,4940,OUT
230,1,30,6470,IN
230,2,30,4480,OUT
230,3,30,3820,OUT
230,4,30,5290,OUT
231,0,250,5050,IN
231,1,250,6460,OUT
231,2,250,4460,OUT
231,3,250,3820,OUT
231,4,250,5210,OUT
232,0,30,5050,OUT
232,1,30,6460,OUT
232,2,30,4450,OUT
232,3,30,3830,IN
232,4,30,5210,OUT
233,0,440,4970,OUT
233,1,440,6460,OUT
233,2,440,4310,OUT
233,3,440,4070,IN
233,4,440,5190,OUT
234,0,30,4980,IN
234,1,30,6460,OUT
234,2,30,4310,OUT
234,3,30,4070,OUT
234,4,30,5180,OUT
235,0,100,5000,IN
235,1,100,6440,OUT
235,2,100,4310,OUT
235,3,100,4070,OUT
235,4,100,5180,OUT
236,0,30,5000,OUT
236,1,30,6430,OUT
236,2,30,4320,IN
236,3,30,4070,OUT
236,4,30,5180,OUT
237,0,110,5030,IN
237,1,110,6430,OUT
237,2,110,4310,OUT
237,3,110,4050,OUT
237,4,110,5180,OUT
238,0,130,5030,OUT
238,1,130,6430,OUT
238,2,130,4340,IN
238,3,130,4040,OUT
238,4,130,5160,OUT
239,0,120,5010,OUT
239,1,120,6430,OUT
239,2,120,4340,OUT
239,3,120,4040,OUT
239,4,120,5180,IN
240,0,30,5000,OUT
240,1,30,6440,IN
240,2,30,4340,OUT
240,3,30,4040,OUT
240,4,30,5180,OUT
241,0,30,5000,OUT
241,1,30,6430,OUT
241,2,30,4350,IN
241,3,30,4040,OUT
241,4,30,5180,OUT
242,0,470,4820,OUT
242,1,470,6430,OUT
242,2,470,4340,OUT
242,3,470,4020,OUT
242,4,470,5390,IN
243,0,110,4820,OUT
243,1,110,6430,OUT
243,2,110,4370,IN
243,3,110,4010,OUT
243,4,110,5370,OUT
244,0,110,4800,OUT
244,1,110,6460,IN
244,2,110,4370,OUT
244,3,110,4010,OUT
244,4,110,5360,OUT
245,0,30,4790,OUT
245,1,30,6470,IN
245,2,30,4370,OUT
245,3,30,4010,OUT
245,4,30,5360,OUT
246,0,30,4790,OUT
246,1,30,6460,OUT
246,2,30,4380,IN
246,3,30,4010,OUT
246,4,30,5360,OUT
247,0,100,4790,OUT
247,1,100,6460,OUT
247,2,100,4400,IN
247,3,100,3990,OUT
247,4,100,5360,OUT
248,0,700,4790,OUT
248,1,700,6460,OUT
248,2,700,4760,IN
248,3,700,3650,OUT
248,4,700,5340,OUT
249,0,230,4880,IN
249,1,230,6460,OUT
249,2,230,4760,OUT
249,3,230,3570,OUT
249,4,230,5330,OUT
250,0,110,4870,OUT
250,1,110,6440,OUT
250,2,110,4760,OUT
250,3,110,3600,IN
250,4,110,5330,OUT
251,0,110,4870,OUT
251,1,110,6430,OUT
251,2,110,4740,OUT
251,3,110,3630,IN
251,4,110,5330,OUT
252,0,30,4870,OUT
252,1,30,6430,OUT
252,2,30,4730,OUT
252,3,30,3640,IN
252,4,30,5330,OUT
253,0,30,4870,OUT
253,1,30,6430,OUT
253,2,30,4730,OUT
253,3,30,3630,OUT
253,4,30,5340,IN
254,0,110,4850,OUT
254,1,110,6430,OUT
254,2,110,4730,OUT
254,3,110,3660,IN
254,4,110,5330,OUT
255,0,130,4840,OUT
255,1,130,6410,OUT
255,2,130,4760,IN
255,3,130,3660,OUT
255,4,130,5330,OUT
256,0,30,4840,OUT
256,1,30,6400,OUT
256,2,30,4770,IN
256,3,30,3660,OUT
256,4,30,5330,OUT
257,0,30,4840,OUT
257,1,30,6400,OUT
257,2,30,4760,OUT
257,3,30,3670,IN
257,4,30,5330,OUT
258,0,30,4840,OUT
258,1,30,6400,OUT
258,2,30,4760,OUT
258,3,30,3660,OUT
258,4,30,5340,IN
259,0,110,4820,OUT
259,1,110,6400,OUT
259,2,110,4790,IN
259,3,110,3660,OUT
259,4,110,5330,OUT
260,0,110,4810,OUT
260,1,110,6380,OUT
260,2,110,4790,OUT
260,3,110,3690,IN
260,4,110,5330,OUT
261,0,30,4810,OUT
261,1,30,6370,OUT
261,2,30,4800,IN
261,3,30,3690,OUT
261,4,30,5330,OUT
262,0,30,4810,OUT
262,1,30,6370,OUT
262,2,30,4790,OUT
262,3,30,3700,IN
262,4,30,5330,OUT
263,0,100,4810,OUT
263,1,100,6370,OUT
263,2,100,4790,OUT
263,3,100,3720,IN
263,4,100,5310,OUT
264,0,30,4820,IN
264,1,30,6370,OUT
264,2,30,4790,OUT
264,3,30,3720,OUT
264,4,30,5300,OUT
265,0,110,4810,OUT
265,1,110,6350,OUT
265,2,110,4820,IN
265,3,110,3720,OUT
265,4,110,5300,OUT
266,0,30,4810,OUT
266,1,30,6340,OUT
266,2,30,4830,IN
266,3,30,3720,OUT
266,4,30,5300,OUT
267,0,110,4810,OUT
267,1,110,6370,IN
267,2,110,4820,OUT
267,3,110,3700,OUT
267,4,110,5300,OUT
268,0,110,4840,IN
268,1,110,6370,OUT
268,2,110,4820,OUT
268,3,110,3690,OUT
268,4,110,5280,OUT
269,0,470,4820,OUT
269,1,470,6370,OUT
269,2,470,5030,IN
269,3,470,3510,OUT
269,4,470,5270,OUT
270,0,460,4640,OUT
270,1,460,6350,OUT
270,2,460,5030,OUT
270,3,460,3510,OUT
270,4,460,5470,IN
271,0,1040,5280,IN
271,1,1040,6110,OUT
271,2,1040,4710,OUT
271,3,1040,3510,OUT
271,4,1040,5390,OUT
272,0,700,5280,OUT
272,1,700,6110,OUT
272,2,700,4370,OUT
272,3,700,3490,OUT
272,4,700,5750,IN
273,0,30,5280,OUT
273,1,30,6110,OUT
273,2,30,4370,OUT
273,3,30,3480,OUT
273,4,30,5760,IN
274,0,30,5290,IN
274,1,30,6110,OUT
274,2,30,4370,OUT
274,3,30,3480,OUT
274,4,30,5750,OUT
275,0,30,5280,OUT
275,1,30,6120,IN
275,2,30,4370,OUT
275,3,30,3480,OUT
275,4,30,5750,OUT
276,0,30,5280,OUT
276,1,30,6110,OUT
276,2,30,4380,IN
276,3,30,3480,OUT
276,4,30,5750,OUT
277,0,110,5280,OUT
277,1,110,6140,IN
277,2,110,4370,OUT
277,3,110,3460,OUT
277,4,110,5750,OUT
278,0,30,5280,OUT
278,1,30,6140,OUT
278,2,30,4370,OUT
278,3,30,3450,OUT
278,4,30,5760,IN
279,0,30,5290,IN
279,1,30,6140,OUT
279,2,30,4370,OUT
279,3,30,3450,OUT
279,4,30,5750,OUT
280,0,130,5280,OUT
280,1,130,6120,OUT
280,2,130,4370,OUT
280,3,130,3480,IN
280,4,130,5750,OUT
281,0,440,5280,OUT
281,1,440,6300,IN
281,2,440,4190,OUT
281,3,440,3480,OUT
281,4,440,5750,OUT
282,0,470,5280,OUT
282,1,470,6120,OUT
282,2,470,4180,OUT
282,3,470,3460,OUT
282,4,470,5960,IN
283,0,130,5310,IN
283,1,130,6120,OUT
283,2,130,4180,OUT
283,3,130,3450,OUT
283,4,130,5940,OUT
284,0,120,5290,OUT
284,1,120,6120,OUT
284,2,120,4180,OUT
284,3,120,3450,OUT
284,4,120,5960,IN
285,0,1120,5030,OUT
285,1,1120,6100,OUT
285,2,1120,3760,OUT
285,3,1120,4150,IN
285,4,1120,5960,OUT
286,0,130,5030,OUT
286,1,130,6090,OUT
286,2,130,3740,OUT
286,3,130,4150,OUT
286,4,130,5990,IN
287,0,130,5030,OUT
287,1,130,6120,IN
287,2,130,3730,OUT
287,3,130,4130,OUT
287,4,130,5990,OUT
288,0,30,5030,OUT
288,1,30,6120,OUT
288,2,30,3730,OUT
288,3,30,4120,OUT
288,4,30,6000,IN
289,0,30,5040,IN
289,1,30,6120,OUT
289,2,30,3730,OUT
289,3,30,4120,OUT
289,4,30,5990,OUT
290,0,30,5030,OUT
290,1,30,6130,IN
290,2,30,3730,OUT
290,3,30,4120,OUT
290,4,30,5990,OUT
291,0,110,5060,IN
291,1,110,6120,OUT
291,2,110,3710,OUT
291,3,110,4120,OUT
291,4,110,5990,OUT
292,0,240,4980,OUT
292,1,240,6120,OUT
292,2,240,3810,IN
292,3,240,4100,OUT
292,4,240,5990,OUT
293,0,30,4980,OUT
293,1,30,6120,OUT
293,2,30,3810,OUT
293,3,30,4090,OUT
293,4,30,6000,IN
294,0,250,4960,OUT
294,1,250,6040,OUT
294,2,250,3920,IN
294,3,250,4090,OUT
294,4,250,5990,OUT
295,0,30,4950,OUT
295,1,30,6050,IN
295,2,30,3920,OUT
295,3,30,4090,OUT
295,4,30,5990,OUT
296,0,250,5060,IN
296,1,250,6040,OUT
296,2,250,3900,OUT
296,3,250,4010,OUT
296,4,250,5990,OUT
297,0,30,5060,OUT
297,1,30,6040,OUT
297,2,30,3890,OUT
297,3,30,4020,IN
297,4,30,5990,OUT
298,0,130,5090,IN
298,1,130,6040,OUT
298,2,130,3890,OUT
298,3,130,4010,OUT
298,4,130,5970,OUT
299,0,30,5100,IN
299,1,30,6040,OUT
299,2,30,3890,OUT
299,3,30,4010,OUT
299,4,30,5960,OUT
300,0,110,5090,OUT
300,1,110,6020,OUT
300,2,110,3920,IN
300,3,110,4010,OUT
300,4,110,5960,OUT
301,0,100,5090,OUT
301,1,100,6040,IN
301,2,100,3900,OUT
301,3,100,4010,OUT
301,4,100,5960,OUT
302,0,130,5090,OUT
302,1,130,6040,OUT
302,2,130,3890,OUT
302,3,130,3990,OUT
302,4,130,5990,IN
303,0,110,5090,OUT
303,1,110,6040,OUT
303,2,110,3920,IN
303,3,110,3980,OUT
303,4,110,5970,OUT
304,0,130,5070,OUT
304,1,130,6040,OUT
304,2,130,3950,IN
304,3,130,3980,OUT
304,4,130,5960,OUT
305,0,30,5060,OUT
305,1,30,6050,IN
305,2,30,3950,OUT
305,3,30,3980,OUT
305,4,30,5960,OUT
306,0,130,5060,OUT
306,1,130,6040,OUT
306,2,130,3930,OUT
306,3,130,3980,OUT
306,4,130,5990,IN
307,0,30,5060,OUT
307,1,30,6040,OUT
307,2,30,3920,OUT
307,3,30,3990,IN
307,4,30,5990,OUT
308,0,30,5060,OUT
308,1,30,6040,OUT
308,2,30,3920,OUT
308,3,30,3980,OUT
308,4,30,6000,IN
309,0,260,5040,OUT
309,1,260,5960,OUT
309,2,260,3920,OUT
309,3,260,3980,OUT
309,4,260,6100,IN
310,0,690,5030,OUT
310,1,690,5620,OUT
310,2,690,3920,OUT
310,3,690,4330,IN
310,4,690,6100,OUT
311,0,30,5030,OUT
311,1,30,5610,OUT
311,2,30,3930,IN
311,3,30,4330,OUT
311,4,30,6100,OUT
312,0,30,5030,OUT
312,1,30,5610,OUT
312,2,30,3920,OUT
312,3,30,4340,IN
312,4,30,6100,OUT
313,0,30,5030,OUT
313,1,30,5610,OUT
313,2,30,3920,OUT
313,3,30,4330,OUT
313,4,30,6110,IN
314,0,30,5040,IN
314,1,30,5610,OUT
314,2,30,3920,OUT
314,3,30,4330,OUT
314,4,30,6100,OUT
315,0,460,5280,IN
315,1,460,5590,OUT
315,2,460,3840,OUT
315,3,460,4190,OUT
315,4,460,6100,OUT
316,0,30,5280,OUT
316,1,30,5580,OUT
316,2,30,3850,IN
316,3,30,4190,OUT
316,4,30,6100,OUT
317,0,30,5280,OUT
317,1,30,5580,OUT
317,2,30,3840,OUT
317,3,30,4200,IN
317,4,30,6100,OUT
318,0,130,5310,IN
318,1,130,5580,OUT
318,2,130,3840,OUT
318,3,130,4190,OUT
318,4,130,6080,OUT
319,0,30,5320,IN
319,1,30,5580,OUT
319,2,30,3840,OUT
319,3,30,4190,OUT
319,4,30,6070,OUT
320,0,30,5310,OUT
320,1,30,5590,IN
320,2,30,3840,OUT
320,3,30,4190,OUT
320,4,30,6070,OUT
321,0,30,5310,OUT
321,1,30,5580,OUT
321,2,30,3850,IN
321,3,30,4190,OUT
321,4,30,6070,OUT
322,0,110,5310,OUT
322,1,110,5610,IN
322,2,110,3840,OUT
322,3,110,4170,OUT
322,4,110,6070,OUT
323,0,30,5310,OUT
323,1,30,5610,OUT
323,2,30,3840,OUT
323,3,30,4160,OUT
323,4,30,6080,IN
324,0,120,5290,OUT
324,1,120,5610,OUT
324,2,120,3840,OUT
324,3,120,4160,OUT
324,4,120,6100,IN
325,0,30,5280,OUT
325,1,30,5620,IN
325,2,30,3840,OUT
325,3,30,4160,OUT
325,4,30,6100,OUT
326,0,30,5280,OUT
326,1,30,5610,OUT
326,2,30,3850,IN
326,3,30,4160,OUT
326,4,30,6100,OUT
327,0,230,5200,OUT
327,1,230,5610,OUT
327,2,230,3840,OUT
327,3,230,4250,IN
327,4,230,6100,OUT
328,0,30,5200,OUT
328,1,30,5610,OUT
328,2,30,3840,OUT
328,3,30,4240,OUT
328,4,30,6110,IN
329,0,250,5180,OUT
329,1,250,5610,OUT
329,2,250,3760,OUT
329,3,250,4350,IN
329,4,250,6100,OUT
330,0,100,5200,IN
330,1,100,5590,OUT
330,2,100,3760,OUT
330,3,100,4350,OUT
330,4,100,6100,OUT
331,0,240,5200,OUT
331,1,240,5510,OUT
331,2,240,3840,IN
331,3,240,4350,OUT
331,4,240,6100,OUT
332,0,110,5230,IN
332,1,110,5510,OUT
332,2,110,3830,OUT
332,3,110,4330,OUT
332,4,110,6100,OUT
333,0,440,5150,OUT
333,1,440,5510,OUT
333,2,440,3690,OUT
333,3,440,4570,IN
333,4,440,6080,OUT
334,0,30,5160,IN
334,1,30,5510,OUT
334,2,30,3690,OUT
334,3,30,4570,OUT
334,4,30,6070,OUT
335,0,130,5150,OUT
335,1,130,5490,OUT
335,2,130,3720,IN
335,3,130,4570,OUT
335,4,130,6070,OUT
336,0,110,5150,OUT
336,1,110,5480,OUT
336,2,110,3700,OUT
336,3,110,4570,OUT
336,4,110,6100,IN
337,0,130,5150,OUT
337,1,130,5480,OUT
337,2,130,3690,OUT
337,3,130,4550,OUT
337,4,130,6130,IN
338,0,240,5070,OUT
338,1,240,5480,OUT
338,2,240,3690,OUT
338,3,240,4650,IN
338,4,240,6110,OUT
339,0,30,5080,IN
339,1,30,5480,OUT
339,2,30,3690,OUT
339,3,30,4650,OUT
339,4,30,6100,OUT
340,0,30,5070,OUT
340,1,30,5490,IN
340,2,30,3690,OUT
340,3,30,4650,OUT
340,4,30,6100,OUT
341,0,250,5070,OUT
341,1,250,5480,OUT
341,2,250,3780,IN
341,3,250,4570,OUT
341,4,250,6100,OUT
342,0,100,5070,OUT
342,1,100,5480,OUT
342,2,100,3800,IN
342,3,100,4550,OUT
342,4,100,6100,OUT
343,0,250,5070,OUT
343,1,250,5480,OUT
343,2,250,3720,OUT
343,3,250,4540,OUT
343,4,250,6190,IN
344,0,30,5080,IN
344,1,30,5480,OUT
344,2,30,3720,OUT
344,3,30,4540,OUT
344,4,30,6180,OUT
345,0,710,5070,OUT
345,1,710,5460,OUT
345,2,710,3720,OUT
345,3,710,4200,OUT
345,4,710,6550,IN
346,0,460,5070,OUT
346,1,460,5280,OUT
346,2,460,3700,OUT
346,3,460,4200,OUT
346,4,460,6750,IN
347,0,110,5070,OUT
347,1,110,5310,IN
347,2,110,3690,OUT
347,3,110,4180,OUT
347,4,110,6750,OUT
348,0,460,4990,OUT
348,1,460,5310,OUT
348,2,460,3550,OUT
348,3,460,4420,IN
348,4,460,6730,OUT
349,0,30,5000,IN
349,1,30,5310,OUT
349,2,30,3550,OUT
349,3,30,4420,OUT
349,4,30,6720,OUT
350,0,110,4990,OUT
350,1,110,5290,OUT
350,2,110,3580,IN
350,3,110,4420,OUT
350,4,110,6720,OUT
351,0,110,4990,OUT
351,1,110,5280,OUT
351,2,110,3560,OUT
351,3,110,4450,IN
351,4,110,6720,OUT
352,0,30,4990,OUT
352,1,30,5280,OUT
352,2,30,3550,OUT
352,3,30,4460,IN
352,4,30,6720,OUT
353,0,110,5020,IN
353,1,110,5280,OUT
353,2,110,3550,OUT
353,3,110,4450,OUT
353,4,110,6700,OUT
354,0,30,5030,IN
354,1,30,5280,OUT
354,2,30,3550,OUT
354,3,30,4450,OUT
354,4,30,6690,OUT
355,0,110,5020,OUT
355,1,110,5260,OUT
355,2,110,3550,OUT
355,3,110,4480,IN
355,4,110,6690,OUT
356,0,110,5020,OUT
356,1,110,5250,OUT
356,2,110,3530,OUT
356,3,110,4480,OUT
356,4,110,6720,IN
357,0,30,5020,OUT
357,1,30,5250,OUT
357,2,30,3520,OUT
357,3,30,4490,IN
357,4,30,6720,OUT
358,0,460,5020,OUT
358,1,460,5250,OUT
358,2,460,3720,IN
358,3,460,4310,OUT
358,4,460,6700,OUT
359,0,30,5030,IN
359,1,30,5250,OUT
359,2,30,3720,OUT
359,3,30,4310,OUT
359,4,30,6690,OUT
360,0,30,5020,OUT
360,1,30,5260,IN
360,2,30,3720,OUT
360,3,30,4310,OUT
360,4,30,6690,OUT
361,0,130,5050,IN
361,1,130,5250,OUT
361,2,130,3700,OUT
361,3,130,4310,OUT
361,4,130,6690,OUT
362,0,1110,5050,OUT
362,1,1110,5940,IN
362,2,1110,3690,OUT
362,3,1110,4050,OUT
362,4,1110,6270,OUT
363,0,450,5050,OUT
363,1,450,5860,OUT
363,2,450,3550,OUT
363,3,450,4040,OUT
363,4,450,6500,IN
364,0,30,5060,IN
364,1,30,5860,OUT
364,2,30,3550,OUT
364,3,30,4040,OUT
364,4,30,6490,OUT
365,0,100,5080,IN
365,1,100,5840,OUT
365,2,100,3550,OUT
365,3,100,4040,OUT
365,4,100,6490,OUT
366,0,30,5080,OUT
366,1,30,5830,OUT
366,2,30,3560,IN
366,3,30,4040,OUT
366,4,30,6490,OUT
367,0,30,5080,OUT
367,1,30,5830,OUT
367,2,30,3550,OUT
367,3,30,4050,IN
367,4,30,6490,OUT
368,0,30,5080,OUT
368,1,30,5830,OUT
368,2,30,3550,OUT
368,3,30,4040,OUT
368,4,30,6500,IN
369,0,100,5060,OUT
369,1,100,5830,OUT
369,2,100,3550,OUT
369,3,100,4040,OUT
369,4,100,6520,IN
370,0,110,5050,OUT
370,1,110,5810,OUT
370,2,110,3550,OUT
370,3,110,4040,OUT
370,4,110,6550,IN
371,0,30,5050,OUT
371,1,30,5800,OUT
371,2,30,3560,IN
371,3,30,4040,OUT
371,4,30,6550,OUT
372,0,30,5050,OUT
372,1,30,5800,OUT
372,2,30,3550,OUT
372,3,30,4050,IN
372,4,30,6550,OUT
373,0,110,5050,OUT
373,1,110,5830,IN
373,2,110,3550,OUT
373,3,110,4040,OUT
373,4,110,6530,OUT
374,0,30,5060,IN
374,1,30,5830,OUT
374,2,30,3550,OUT
374,3,30,4040,OUT
374,4,30,6520,OUT
375,0,130,5050,OUT
375,1,130,5810,OUT
375,2,130,3550,OUT
375,3,130,4040,OUT
375,4,130,6550,IN
376,0,100,5050,OUT
376,1,100,5830,IN
376,2,100,3530,OUT
376,3,100,4040,OUT
376,4,100,6550,OUT
377,0,700,5050,OUT
377,1,700,5830,OUT
377,2,700,3190,OUT
377,3,700,4020,OUT
377,4,700,6910,IN
378,0,30,5050,OUT
378,1,30,5830,OUT
378,2,30,3190,OUT
378,3,30,4010,OUT
378,4,30,6920,IN
379,0,130,5030,OUT
379,1,130,5860,IN
379,2,130,3190,OUT
379,3,130,4010,OUT
379,4,130,6910,OUT
380,0,110,5020,OUT
380,1,110,5840,OUT
380,2,110,3190,OUT
380,3,110,4010,OUT
380,4,110,6940,IN
381,0,240,4940,OUT
381,1,240,5940,IN
381,2,240,3170,OUT
381,3,240,4010,OUT
381,4,240,6940,OUT
382,0,240,4940,OUT
382,1,240,5940,OUT
382,2,240,3270,IN
382,3,240,3990,OUT
382,4,240,6860,OUT
383,0,430,4860,OUT
383,1,430,5940,OUT
383,2,430,3130,OUT
383,3,430,3980,OUT
383,4,430,7090,IN
384,0,430,5090,IN
384,1,430,5860,OUT
384,2,430,3130,OUT
384,3,430,3840,OUT
384,4,430,7080,OUT
385,0,110,5080,OUT
385,1,110,5840,OUT
385,2,110,3130,OUT
385,3,110,3870,IN
385,4,110,7080,OUT
386,0,110,5080,OUT
386,1,110,5830,OUT
386,2,110,3110,OUT
386,3,110,3900,IN
386,4,110,7080,OUT
387,0,450,4940,OUT
387,1,450,5830,OUT
387,2,450,3100,OUT
387,3,450,4130,IN
387,4,450,7000,OUT
388,0,430,4860,OUT
388,1,430,5690,OUT
388,2,430,3100,OUT
388,3,430,4120,OUT
388,4,430,7230,IN
389,0,30,4870,IN
389,1,30,5690,OUT
389,2,30,3100,OUT
389,3,30,4120,OUT
389,4,30,7220,OUT
390,0,30,4860,OUT
390,1,30,5700,IN
390,2,30,3100,OUT
390,3,30,4120,OUT
390,4,30,7220,OUT
391,0,30,4860,OUT
391,1,30,5690,OUT
391,2,30,3110,IN
391,3,30,4120,OUT
391,4,30,7220,OUT
392,0,110,4890,IN
392,1,110,5690,OUT
392,2,110,3100,OUT
392,3,110,4100,OUT
392,4,110,7220,OUT
393,0,110,4890,OUT
393,1,110,5690,OUT
393,2,110,3130,IN
393,3,110,4090,OUT
393,4,110,7200,OUT
394,0,30,4900,IN
394,1,30,5690,OUT
394,2,30,3130,OUT
394,3,30,4090,OUT
394,4,30,7190,OUT
395,0,250,4890,OUT
395,1,250,5670,OUT
395,2,250,3130,OUT
395,3,250,4010,OUT
395,4,250,7300,IN
396,0,110,4890,OUT
396,1,110,5660,OUT
396,2,110,3110,OUT
396,3,110,4010,OUT
396,4,110,7330,IN
397,0,440,4890,OUT
397,1,440,5660,OUT
397,2,440,2970,OUT
397,3,440,4230,IN
397,4,440,7250,OUT
398,0,250,4810,OUT
398,1,250,5660,OUT
398,2,250,3080,IN
398,3,250,4220,OUT
398,4,250,7230,OUT
399,0,110,4790,OUT
399,1,110,5660,OUT
399,2,110,3110,IN
399,3,110,4220,OUT
399,4,110,7220,OUT
400,0,1110,4780,OUT
400,1,1110,5400,OUT
400,2,1110,2690,OUT
400,3,1110,4910,IN
400,4,1110,7220,OUT
401,0,30,4780,OUT
401,1,30,5390,OUT
401,2,30,2700,IN
401,3,30,4910,OUT
401,4,30,7220,OUT
402,0,110,4810,IN
402,1,110,5390,OUT
402,2,110,2690,OUT
402,3,110,4890,OUT
402,4,110,7220,OUT
403,0,100,4810,OUT
403,1,100,5390,OUT
403,2,100,2690,OUT
403,3,100,4910,IN
403,4,100,7200,OUT
404,0,30,4820,IN
404,1,30,5390,OUT
404,2,30,2690,OUT
404,3,30,4910,OUT
404,4,30,7190,OUT
405,0,100,4840,IN
405,1,100,5370,OUT
405,2,100,2690,OUT
405,3,100,4910,OUT
405,4,100,7190,OUT
406,0,240,4840,OUT
406,1,240,5470,IN
406,2,240,2670,OUT
406,3,240,4910,OUT
406,4,240,7110,OUT
407,0,240,4840,OUT
407,1,240,5470,OUT
407,2,240,2770,IN
407,3,240,4890,OUT
407,4,240,7030,OUT
408,0,360,4840,OUT
408,1,360,5630,IN
408,2,360,2770,OUT
408,3,360,4750,OUT
408,4,360,7010,OUT
409,0,30,4850,IN
409,1,30,5630,OUT
409,2,30,2770,OUT
409,3,30,4750,OUT
409,4,30,7000,OUT
410,0,110,4840,OUT
410,1,110,5610,OUT
410,2,110,2770,OUT
410,3,110,4750,OUT
410,4,110,7030,IN
411,0,30,4840,OUT
411,1,30,5600,OUT
411,2,30,2780,IN
411,3,30,4750,OUT
411,4,30,7030,OUT
412,0,110,4840,OUT
412,1,110,5630,IN
412,2,110,2770,OUT
412,3,110,4730,OUT
412,4,110,7030,OUT
413,0,110,4840,OUT
413,1,110,5660,IN
413,2,110,2770,OUT
413,3,110,4720,OUT
413,4,110,7010,OUT
414,0,110,4820,OUT
414,1,110,5660,OUT
414,2,110,2770,OUT
414,3,110,4750,IN
414,4,110,7000,OUT
415,0,30,4810,OUT
415,1,30,5670,IN
415,2,30,2770,OUT
415,3,30,4750,OUT
415,4,30,7000,OUT
416,0,130,4840,IN
416,1,130,5660,OUT
416,2,130,2750,OUT
416,3,130,4750,OUT
416,4,130,7000,OUT
417,0,30,4840,OUT
417,1,30,5660,OUT
417,2,30,2740,OUT
417,3,30,4760,IN
417,4,30,7000,OUT
418,0,1020,4840,OUT
418,1,1020,5660,OUT
418,2,1020,3340,IN
418,3,1020,4580,OUT
418,4,1020,6580,OUT
419,0,260,4820,OUT
419,1,260,5660,OUT
419,2,260,3260,OUT
419,3,260,4580,OUT
419,4,260,6680,IN
420,0,30,4810,OUT
420,1,30,5670,IN
420,2,30,3260,OUT
420,3,30,4580,OUT
420,4,30,6680,OUT
421,0,30,4810,OUT
421,1,30,5660,OUT
421,2,30,3270,IN
421,3,30,4580,OUT
421,4,30,6680,OUT
422,0,250,4730,OUT
422,1,250,5770,IN
422,2,250,3260,OUT
422,3,250,4560,OUT
422,4,250,6680,OUT
423,0,100,4730,OUT
423,1,100,5770,OUT
423,2,100,3260,OUT
423,3,100,4580,IN
423,4,100,6660,OUT
424,0,30,4740,IN
424,1,30,5770,OUT
424,2,30,3260,OUT
424,3,30,4580,OUT
424,4,30,6650,OUT
425,0,240,4840,IN
425,1,240,5750,OUT
425,2,240,3260,OUT
425,3,240,4500,OUT
425,4,240,6650,OUT
426,0,110,4840,OUT
426,1,110,5740,OUT
426,2,110,3240,OUT
426,3,110,4530,IN
426,4,110,6650,OUT
427,0,230,4840,OUT
427,1,230,5660,OUT
427,2,230,3230,OUT
427,3,230,4620,IN
427,4,230,6650,OUT
428,0,250,4840,OUT
428,1,250,5660,OUT
428,2,250,3150,OUT
428,3,250,4610,OUT
428,4,250,6740,IN
429,0,110,4820,OUT
429,1,110,5660,OUT
429,2,110,3150,OUT
429,3,110,4640,IN
429,4,110,6730,OUT
430,0,690,4810,OUT
430,1,690,5320,OUT
430,2,690,3500,IN
430,3,690,4640,OUT
430,4,690,6730,OUT
431,0,260,4810,OUT
431,1,260,5420,IN
431,2,260,3480,OUT
431,3,260,4560,OUT
431,4,260,6730,OUT
432,0,130,4810,OUT
432,1,130,5450,IN
432,2,130,3470,OUT
432,3,130,4540,OUT
432,4,130,6730,OUT
433,0,30,4810,OUT
433,1,30,5450,OUT
433,2,30,3470,OUT
433,3,30,4530,OUT
433,4,30,6740,IN
434,0,110,4790,OUT
434,1,110,5450,OUT
434,2,110,3470,OUT
434,3,110,4560,IN
434,4,110,6730,OUT
435,0,1100,4370,OUT
